topic,tier,session,signal,q,body,source,title,url,path
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18341,web.archive.org,Robin + Lucienne Day / Designing Modern Britain - Design Museum : - Design/Desig,https://web.archive.org/web/20100104154019/http://designmuseum.org/design/robin-lucienne-day,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18341,web.archive.org,Robin + Lucienne Day / Designing Modern Britain - Design Museum : - Design/Desig,https://web.archive.org/web/20091221074908/http://www.designmuseum.org/design/robin-lucienne-day,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18341,web.archive.org,Robin + Lucienne Day / Designing Modern Britain - Design Museum : - Design/Desig,https://web.archive.org/web/20091221073948/http://designmuseum.org/design/robin-lucienne-day,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18266,web.archive.org,Jonathan Ive / 25/25 - Celebrating 25 Years of Design : - Design/Designer Inform,https://web.archive.org/web/20091221073948/http://designmuseum.org/design/jonathan-ive,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18266,web.archive.org,Jonathan Ive / 25/25 - Celebrating 25 Years of Design : - Design/Designer Inform,https://web.archive.org/web/20091221075742/http://designmuseum.org/design/jonathan-ive,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18266,web.archive.org,Jonathan Ive / 25/25 - Celebrating 25 Years of Design : - Design/Designer Inform,https://web.archive.org/web/20091221102303/http://designmuseum.org/design/jonathan-ive,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,18266,web.archive.org,Jonathan Ive / 25/25 - Celebrating 25 Years of Design : - Design/Designer Inform,https://web.archive.org/web/20100104104501/http://www.designmuseum.org/design/jonathan-ive,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,17791,web.archive.org,London Transport / Designing Modern Britain - Design Museum Exhibition : - Desig,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/london-transport,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,17791,web.archive.org,London Transport / Designing Modern Britain - Design Museum Exhibition : - Desig,https://web.archive.org/web/20091219144208/http://designmuseum.org/design/london-transport,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17744,web.archive.org,Dieter Rams / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Des,https://web.archive.org/web/20091221072212/http://designmuseum.org/design/dieter-rams,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17744,web.archive.org,Dieter Rams / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Des,https://web.archive.org/web/20091221090933/http://designmuseum.org/design/dieter-rams,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/D,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/peter-saville,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/D,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/peter-saville,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/D,https://web.archive.org/web/20091221104949/http://designmuseum.org/design/peter-saville,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/D,https://web.archive.org/web/20091221104949/http://designmuseum.org/design/peter-saville,
Color & Palette,2,v1-PROMPT-EXPLORE,6,0.90,17596,en.wikipedia.org,Chartered Society of Designers - Wikipedia,https://en.wikipedia.org/w/index.php?title=Chartered_Society_of_Designers&amp%3Baction=edit&amp%3Bsection=11,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/De,https://web.archive.org/web/20091219102126/http://designmuseum.org/design/wells-coates,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/De,https://web.archive.org/web/20091221070538/http://www.designmuseum.org/design/wells-coates,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/De,https://web.archive.org/web/20091219165429/http://designmuseum.org/design/wells-coates,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.89,17563,web.archive.org,Art and Craft Movement / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/art-and-craft-movement,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17563,web.archive.org,Art and Craft Movement / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/art-and-craft-movement,
Process & Studio,2,v1-PROMPT-EXPLORE,6,0.89,17563,web.archive.org,Art and Craft Movement / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/art-and-craft-movement,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.89,17335,web.archive.org,Concorde / Designing Modern Britain - Design Museum : - Design/Designer Informat,https://web.archive.org/web/20100104132628/http://designmuseum.org/design/concorde,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,17335,web.archive.org,Concorde / Designing Modern Britain - Design Museum : - Design/Designer Informat,https://web.archive.org/web/20100104132628/http://designmuseum.org/design/concorde,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,17303,web.archive.org,Matthew Williamson / - Design/Designer Information,https://web.archive.org/web/20091221065153/http://designmuseum.org/design/matthew-williamson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16919,web.archive.org,Rockstar Games / - Design/Designer Information,https://web.archive.org/web/20091215134336/http://designmuseum.org/design/rockstar-games,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16868,web.archive.org,Isambard Kingdom Brunel / - Design/Designer Information,https://web.archive.org/web/20100124232226/http://designmuseum.org/design/isambard-kingdom-brunel,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Informa,https://web.archive.org/web/20091219185418/http://www.designmuseum.org/design/cameron-sinclair,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Informa,https://web.archive.org/web/20091219185418/http://www.designmuseum.org/design/cameron-sinclair,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Informa,https://web.archive.org/web/20091219181601/http://designmuseum.org/design/cameron-sinclair,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Informa,https://web.archive.org/web/20091219181601/http://designmuseum.org/design/cameron-sinclair,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16779,web.archive.org,Vivienne Westwood / - Design/Designer Information,https://web.archive.org/web/20091221090127/http://designmuseum.org/design/vivienne-westwood,
Material & 3D,2,v1-PROMPT-EXPLORE,6,0.89,16779,web.archive.org,Vivienne Westwood / - Design/Designer Information,https://web.archive.org/web/20091221090127/http://designmuseum.org/design/vivienne-westwood,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16750,web.archive.org,Joshua Davis / Digital Design Museum : - Design/Designer Information,https://web.archive.org/web/20100106002649/http://designmuseum.org/design/joshua-davis,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16750,web.archive.org,Joshua Davis / Digital Design Museum : - Design/Designer Information,https://web.archive.org/web/20091221102010/http://designmuseum.org/design/joshua-davis,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.91,16715,en.wikipedia.org,Myriad (typeface) - Wikipedia,https://en.wikipedia.org/wiki/Myriad_(typeface),
Color & Palette,2,v1-PROMPT-EXPLORE,6,0.91,16715,en.wikipedia.org,Myriad (typeface) - Wikipedia,https://en.wikipedia.org/wiki/Myriad_(typeface),
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16688,web.archive.org,Alec Issigonis / Designing Modern Britain - Design Museum Exhibition : - Design/,https://web.archive.org/web/20091221102303/http://designmuseum.org/design/alec-issigonis,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16673,web.archive.org,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100227083511/http://designmuseum.org/design/louis-kahn,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16651,web.archive.org,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100106022108/http://designmuseum.org/design/louis-kahn,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16651,web.archive.org,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100104152954/http://designmuseum.org/design/louis-kahn,
Color & Palette,2,v1-PROMPT-EXPLORE,6,0.91,16626,en.wikipedia.org,Domus (magazine) - Wikipedia,https://en.wikipedia.org/wiki/Domus_(magazine),
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.91,16626,en.wikipedia.org,Domus (magazine) - Wikipedia,https://en.wikipedia.org/wiki/Domus_(magazine),
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100105162547/http://designmuseum.org/design/alison-peter-smithson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20091221102258/http://designmuseum.org/design/alison-peter-smithson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100105203828/http://designmuseum.org/design/alison-peter-smithson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100107023602/http://designmuseum.org/design/alison-peter-smithson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16481,web.archive.org,Charles + Ray Eames / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105173740/http://designmuseum.org/design/charles-ray-eames,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16481,web.archive.org,Charles + Ray Eames / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091219144208/http://designmuseum.org/design/charles-ray-eames,
Branding & Identity,2,v1-PROMPT-EXPLORE,6,0.91,16467,web.archive.org,"A Life in Her Work: Pentagram's Paula Scher on Ideas, Invention, and Learning",https://web.archive.org/web/20231127122548/https://www.madamearchitect.org/interviews/2020/7/16/paula-scher,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.91,16467,web.archive.org,"A Life in Her Work: Pentagram's Paula Scher on Ideas, Invention, and Learning",https://web.archive.org/web/20231127122548/https://www.madamearchitect.org/interviews/2020/7/16/paula-scher,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16467,web.archive.org,"A Life in Her Work: Pentagram's Paula Scher on Ideas, Invention, and Learning",https://web.archive.org/web/20231127122548/https://www.madamearchitect.org/interviews/2020/7/16/paula-scher,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.89,16456,web.archive.org,Jock Kinneir + Margaret Calvert / Designing Modern Britain - Design Museum : - D,https://web.archive.org/web/20100105210603/http://designmuseum.org/design/jock-kinneir-margaret-calvert,
Color & Palette,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091218113508/http://designmuseum.org/design/manolo-blahnik,
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091218113508/http://designmuseum.org/design/manolo-blahnik,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091218113508/http://designmuseum.org/design/manolo-blahnik,
Color & Palette,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091221073201/http://designmuseum.org/design/manolo-blahnik,
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091221073201/http://designmuseum.org/design/manolo-blahnik,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091221073201/http://designmuseum.org/design/manolo-blahnik,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/,https://web.archive.org/web/20091221100022/http://www.designmuseum.org/design/matthew-carter,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/,https://web.archive.org/web/20091221100022/http://www.designmuseum.org/design/matthew-carter,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/,https://web.archive.org/web/20091221070538/http://designmuseum.org/design/matthew-carter,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/,https://web.archive.org/web/20091221070538/http://designmuseum.org/design/matthew-carter,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091221081007/http://www.designmuseum.org/design/ben-wilson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091221081007/http://www.designmuseum.org/design/ben-wilson,
Photography,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091221081007/http://www.designmuseum.org/design/ben-wilson,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/ben-wilson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/ben-wilson,
Photography,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/ben-wilson,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091217070341/http://www.designmuseum.org/design/ben-wilson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091217070341/http://www.designmuseum.org/design/ben-wilson,
Photography,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091217070341/http://www.designmuseum.org/design/ben-wilson,
Typography & Type,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091220075344/http://designmuseum.org/design/ben-wilson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091220075344/http://designmuseum.org/design/ben-wilson,
Photography,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091220075344/http://designmuseum.org/design/ben-wilson,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104042613/http://designmuseum.org/design/page74546,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100105193854/http://designmuseum.org/design/page74546,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104152954/http://designmuseum.org/design/page74546,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104183306/http://designmuseum.org/design/page74546,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/page74546,
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105183048/http://designmuseum.org/design/charlotte-perriand,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105183048/http://designmuseum.org/design/charlotte-perriand,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105183048/http://designmuseum.org/design/charlotte-perriand,
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/charlotte-perriand,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/charlotte-perriand,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/charlotte-perriand,
Editorial & Print,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091211063954/http://designmuseum.org/design/charlotte-perriand,
Architecture & Brutalism,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091211063954/http://designmuseum.org/design/charlotte-perriand,
Web & UI,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091211063954/http://designmuseum.org/design/charlotte-perriand,
