session,classification,signal,q,body_total,source,topics,is_ai,title,url,path,body_head_240
v1-PROMPT-EXPLORE,NOISE,2,0.91,96109,en.wikipedia.org,Color & Palette,0,Indoor air quality - Wikipedia,https://en.wikipedia.org/wiki/Indoor_air_quality,,# Indoor air quality - Wikipedia  URL: https://en.wikipedia.org/wiki/Indoor_air_quality Fetched: 2026-06-03T17:29:43.883085 Published: 2022-04-05 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  
v1-PROMPT-EXPLORE,NOISE,2,0.91,16977,en.wikipedia.org,Color & Palette,0,Sense of direction - Wikipedia,https://en.wikipedia.org/wiki/Sense_of_direction,,# Sense of direction - Wikipedia  URL: https://en.wikipedia.org/wiki/Sense_of_direction Fetched: 2026-06-03T17:32:49.467119 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,NOISE,2,0.91,53355,en.wikipedia.org,Color & Palette,0,Alfonso XIII - Wikipedia,https://en.wikipedia.org/wiki/Alfonso_XIII,,# Alfonso XIII - Wikipedia  URL: https://en.wikipedia.org/wiki/Alfonso_XIII Fetched: 2026-06-03T17:35:39.513749 Published: 2018-11-08 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (fir
v1-PROMPT-EXPLORE,NOISE,2,0.91,40423,en.wikipedia.org,Color & Palette,0,"Halifax, West Yorkshire - Wikipedia","https://en.wikipedia.org/wiki/Halifax,_West_Yorkshire",,"# Halifax, West Yorkshire - Wikipedia  URL: https://en.wikipedia.org/wiki/Halifax,_West_Yorkshire Fetched: 2026-06-03T17:36:53.636424 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (fir"
v1-PROMPT-EXPLORE,NOISE,2,0.91,17224,en.wikipedia.org,Color & Palette,0,Construction industry in Taiwan - Wikipedia,https://en.wikipedia.org/wiki/Construction_industry_in_Taiwan,,# Construction industry in Taiwan - Wikipedia  URL: https://en.wikipedia.org/wiki/Construction_industry_in_Taiwan Fetched: 2026-06-03T17:36:56.238177 Published: 2025-04-11 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.
v1-PROMPT-EXPLORE,NOISE,2,0.91,18658,en.wikipedia.org,Color & Palette,0,Sustainable industries - Wikipedia,https://en.wikipedia.org/wiki/Sustainable_industries,,# Sustainable industries - Wikipedia  URL: https://en.wikipedia.org/wiki/Sustainable_industries Fetched: 2026-06-03T17:39:17.845147 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first
v1-PROMPT-EXPLORE,NOISE,2,0.91,52175,en.wikipedia.org,Color & Palette,0,Gestalt therapy - Wikipedia,https://en.wikipedia.org/wiki/Gestalt_therapy,,# Gestalt therapy - Wikipedia  URL: https://en.wikipedia.org/wiki/Gestalt_therapy Fetched: 2026-06-03T17:39:22.029544 Published: 2022-11-19 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Bod
v1-PROMPT-EXPLORE,NOISE,2,0.91,90904,en.wikipedia.org,Color & Palette|Web & UI,0,Smartphone - Wikipedia,https://en.wikipedia.org/wiki/Smartphone,,# Smartphone - Wikipedia  URL: https://en.wikipedia.org/wiki/Smartphone Fetched: 2026-06-03T17:41:58.879765 Published: 2019-11-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,30264,en.wikipedia.org,Color & Palette,0,Common-pool resource - Wikipedia,https://en.wikipedia.org/wiki/Common-pool_resource,,# Common-pool resource - Wikipedia  URL: https://en.wikipedia.org/wiki/Common-pool_resource Fetched: 2026-06-03T17:43:19.684970 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 400
v1-PROMPT-EXPLORE,NOISE,2,0.91,92474,en.wikipedia.org,Color & Palette,0,William James - Wikipedia,https://en.wikipedia.org/wiki/William_James,,# William James - Wikipedia  URL: https://en.wikipedia.org/wiki/William_James Fetched: 2026-06-03T17:43:49.762364 Published: 2020-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (f
v1-PROMPT-EXPLORE,NOISE,2,0.91,28599,en.wikipedia.org,Color & Palette,0,Nectar - Wikipedia,https://en.wikipedia.org/wiki/Nectar,,"# Nectar - Wikipedia  URL: https://en.wikipedia.org/wiki/Nectar Fetched: 2026-06-03T17:44:28.367770 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 28599 chars, "
v1-PROMPT-EXPLORE,NOISE,2,0.91,28292,en.wikipedia.org,Color & Palette,0,Construction industry in Iran - Wikipedia,https://en.wikipedia.org/wiki/Construction_industry_in_Iran,,# Construction industry in Iran - Wikipedia  URL: https://en.wikipedia.org/wiki/Construction_industry_in_Iran Fetched: 2026-06-03T17:44:35.591147 Published: 2014-09-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 C
v1-PROMPT-EXPLORE,NOISE,2,0.91,26642,en.wikipedia.org,Color & Palette,0,Laboratory - Wikipedia,https://en.wikipedia.org/wiki/Laboratory,,# Laboratory - Wikipedia  URL: https://en.wikipedia.org/wiki/Laboratory Fetched: 2026-06-03T17:44:58.924408 Published: 2021-06-08 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,53083,en.wikipedia.org,Color & Palette,0,Maurice Merleau-Ponty - Wikipedia,https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty,,# Maurice Merleau-Ponty - Wikipedia  URL: https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty Fetched: 2026-06-03T17:45:15.722276 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,98049,en.wikipedia.org,Typography & Type|Color & Palette,0,Template:Cite journal - Wikipedia,https://en.wikipedia.org/wiki/Template:Cite_journal,,# Template:Cite journal - Wikipedia  URL: https://en.wikipedia.org/wiki/Template:Cite_journal Fetched: 2026-06-03T17:45:18.708455 Published: 2016-10-01 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: N
v1-PROMPT-EXPLORE,NOISE,2,0.91,125827,en.wikipedia.org,Color & Palette,0,"Cambridge, Massachusetts - Wikipedia","https://en.wikipedia.org/wiki/Cambridge,_Massachusetts",,"# Cambridge, Massachusetts - Wikipedia  URL: https://en.wikipedia.org/wiki/Cambridge,_Massachusetts Fetched: 2026-06-03T17:47:21.227889 Published: 1874-01-15 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classificat"
v1-PROMPT-EXPLORE,NOISE,2,0.91,27669,en.wikipedia.org,Color & Palette|Editorial & Print,0,Pantheon Books - Wikipedia,https://en.wikipedia.org/wiki/Pantheon_Books,,# Pantheon Books - Wikipedia  URL: https://en.wikipedia.org/wiki/Pantheon_Books Fetched: 2026-06-03T17:48:32.472842 Published: 1998-03-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body 
v1-PROMPT-EXPLORE,NOISE,2,0.91,18943,en.wikipedia.org,Color & Palette,0,Freeter - Wikipedia,https://en.wikipedia.org/wiki/Freeter,,"# Freeter - Wikipedia  URL: https://en.wikipedia.org/wiki/Freeter Fetched: 2026-06-03T17:48:45.026125 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 18943 chars"
v1-PROMPT-EXPLORE,NOISE,2,0.91,8760,en.wikipedia.org,Color & Palette,0,American Philatelic Society - Wikipedia,https://en.wikipedia.org/wiki/American_Philatelic_Society,,# American Philatelic Society - Wikipedia  URL: https://en.wikipedia.org/wiki/American_Philatelic_Society Fetched: 2026-06-03T17:51:25.967396 Published: 1991-09-08 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Class
v1-PROMPT-EXPLORE,NOISE,2,0.91,23064,en.wikipedia.org,Color & Palette,0,JSTOR - Wikipedia,https://en.wikipedia.org/wiki/JSTOR_(identifier),,# JSTOR - Wikipedia  URL: https://en.wikipedia.org/wiki/JSTOR_(identifier) Fetched: 2026-06-03T17:52:02.989014 Published: 2013-01-12 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (firs
v1-PROMPT-EXPLORE,NOISE,2,0.91,7900,beautiful.ai,Color & Palette,0,Data Storytelling That Works: 5 Proof-Backed Frameworks for Communicating Insights Clearly,https://www.beautiful.ai/blog/data-storytelling-that-works-5-proof-backed-frameworks-for-communicating-insights-clearly,,# Data Storytelling That Works: 5 Proof-Backed Frameworks for Communicating Insights Clearly  URL: https://www.beautiful.ai/blog/data-storytelling-that-works-5-proof-backed-frameworks-for-communicating-insights-clearly Fetched: 2026-06-03T1
v1-PROMPT-EXPLORE,NOISE,2,0.91,213691,en.wikipedia.org,Color & Palette,1,Artificial intelligence - Wikipedia,https://en.wikipedia.org/wiki/AI,,# Artificial intelligence - Wikipedia  URL: https://en.wikipedia.org/wiki/AI Fetched: 2026-06-03T17:55:23.356360 Published: 2025-05-05 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (fi
v1-PROMPT-EXPLORE,NOISE,2,0.91,19688,en.wikipedia.org,Color & Palette,0,Peter Gelb - Wikipedia,https://en.wikipedia.org/wiki/Peter_Gelb,,# Peter Gelb - Wikipedia  URL: https://en.wikipedia.org/wiki/Peter_Gelb Fetched: 2026-06-03T17:56:06.463336 Published: 2006-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,27846,en.wikipedia.org,Color & Palette,0,Factory - Wikipedia,https://en.wikipedia.org/wiki/Manufacturing_plants,,# Factory - Wikipedia  URL: https://en.wikipedia.org/wiki/Manufacturing_plants Fetched: 2026-06-03T17:56:10.505065 Published: 2011-10-14 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (
v1-PROMPT-EXPLORE,NOISE,2,0.91,12932,en.wikipedia.org,Color & Palette,0,Danmarks Nationalbank - Wikipedia,https://en.wikipedia.org/wiki/Danmarks_Nationalbank,,# Danmarks Nationalbank - Wikipedia  URL: https://en.wikipedia.org/wiki/Danmarks_Nationalbank Fetched: 2026-06-03T17:56:14.348162 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,49633,en.wikipedia.org,Color & Palette,0,Climate-friendly gardening - Wikipedia,https://en.wikipedia.org/wiki/Climate-friendly_gardening,,# Climate-friendly gardening - Wikipedia  URL: https://en.wikipedia.org/wiki/Climate-friendly_gardening Fetched: 2026-06-03T17:57:27.348385 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Bod
v1-PROMPT-EXPLORE,NOISE,2,0.91,18824,en.wikipedia.org,Color & Palette,0,Communications in Japan - Wikipedia,https://en.wikipedia.org/wiki/Communications_in_Japan,,# Communications in Japan - Wikipedia  URL: https://en.wikipedia.org/wiki/Communications_in_Japan Fetched: 2026-06-03T17:58:30.254048 Published: 2009-09-02 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classificatio
v1-PROMPT-EXPLORE,NOISE,2,0.91,16770,en.wikipedia.org,Color & Palette,0,Japanese work environment - Wikipedia,https://en.wikipedia.org/wiki/Japanese_work_environment,,# Japanese work environment - Wikipedia  URL: https://en.wikipedia.org/wiki/Japanese_work_environment Fetched: 2026-06-03T17:59:28.129557 Published: 2008-01-03 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classific
v1-PROMPT-EXPLORE,NOISE,2,0.91,195654,en.wikipedia.org,Color & Palette,0,Sydney - Wikipedia,https://en.wikipedia.org/wiki/Sydney,,# Sydney - Wikipedia  URL: https://en.wikipedia.org/wiki/Sydney Fetched: 2026-06-03T18:00:16.148207 Published: 2008-07-31 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 char
v1-PROMPT-EXPLORE,NOISE,2,0.91,13392,en.wikipedia.org,Color & Palette,0,Nova Religio - Wikipedia,https://en.wikipedia.org/wiki/Nova_Religio,,"# Nova Religio - Wikipedia  URL: https://en.wikipedia.org/wiki/Nova_Religio Fetched: 2026-06-03T18:01:11.896075 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 1"
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,4831,worldtrademarkreview.com,Color & Palette,0,Is it possible to register country names as trademarks? &nbsp;,https://www.worldtrademarkreview.com/article/it-possible-register-country-names-trademarks,,# Is it possible to register country names as trademarks? &nbsp;  URL: https://www.worldtrademarkreview.com/article/it-possible-register-country-names-trademarks Fetched: 2026-06-03T18:01:34.600130 Source: <function main.<locals>.<lambda> a
v1-PROMPT-EXPLORE,NOISE,2,0.91,65110,en.wikipedia.org,Color & Palette,0,Scandinavian Airlines - Wikipedia,https://en.wikipedia.org/wiki/Scandinavian_Airlines_System,,# Scandinavian Airlines - Wikipedia  URL: https://en.wikipedia.org/wiki/Scandinavian_Airlines_System Fetched: 2026-06-03T18:02:18.751018 Published: 2009-10-01 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classifica
v1-PROMPT-EXPLORE,NOISE,2,0.91,11484,en.wikipedia.org,Color & Palette,0,Alleycat race - Wikipedia,https://en.wikipedia.org/wiki/Alleycat_race,,# Alleycat race - Wikipedia  URL: https://en.wikipedia.org/wiki/Alleycat_race Fetched: 2026-06-03T18:02:32.595741 Published: 2007-08-20 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (f
v1-PROMPT-EXPLORE,NOISE,2,0.91,9301,en.wikipedia.org,Color & Palette,0,Season pass (video games) - Wikipedia,https://en.wikipedia.org/wiki/Season_pass_(video_games),,# Season pass (video games) - Wikipedia  URL: https://en.wikipedia.org/wiki/Season_pass_(video_games) Fetched: 2026-06-03T18:18:28.942198 Published: 2018-02-19 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classific
v1-PROMPT-EXPLORE,NOISE,2,0.91,230332,en.wikipedia.org,Color & Palette,0,Roman Empire - Wikipedia,https://en.wikipedia.org/wiki/Roman_Empire,,"# Roman Empire - Wikipedia  URL: https://en.wikipedia.org/wiki/Roman_Empire Fetched: 2026-06-03T18:23:58.136826 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 2"
v1-PROMPT-EXPLORE,NOISE,2,0.91,28114,en.wikipedia.org,Color & Palette,0,"Underground City, Montreal - Wikipedia","https://en.wikipedia.org/wiki/Underground_City,_Montreal",,"# Underground City, Montreal - Wikipedia  URL: https://en.wikipedia.org/wiki/Underground_City,_Montreal Fetched: 2026-06-03T18:25:46.722622 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Bod"
v1-PROMPT-EXPLORE,NOISE,2,0.91,23563,en.wikipedia.org,Color & Palette,0,Martin Seligman - Wikipedia,https://en.wikipedia.org/wiki/Martin_Seligman,,"# Martin Seligman - Wikipedia  URL: https://en.wikipedia.org/wiki/Martin_Seligman Fetched: 2026-06-03T18:26:20.173576 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, t"
v1-PROMPT-EXPLORE,NOISE,2,0.91,39698,en.wikipedia.org,Color & Palette,0,University of Idaho - Wikipedia,https://en.wikipedia.org/wiki/University_of_Idaho,,# University of Idaho - Wikipedia  URL: https://en.wikipedia.org/wiki/University_of_Idaho Fetched: 2026-06-03T18:26:39.881251 Published: 2021-10-29 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE
v1-PROMPT-EXPLORE,NOISE,2,0.91,20436,en.wikipedia.org,Color & Palette,0,Construction Specifications Institute - Wikipedia,https://en.wikipedia.org/wiki/Construction_Specifications_Institute,,# Construction Specifications Institute - Wikipedia  URL: https://en.wikipedia.org/wiki/Construction_Specifications_Institute Fetched: 2026-06-03T18:27:56.374515 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classif
v1-PROMPT-EXPLORE,NOISE,2,0.91,106195,en.wikipedia.org,Color & Palette,0,History of psychology - Wikipedia,https://en.wikipedia.org/wiki/History_of_psychology,,# History of psychology - Wikipedia  URL: https://en.wikipedia.org/wiki/History_of_psychology Fetched: 2026-06-03T18:29:00.517821 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4
v1-PROMPT-EXPLORE,NOISE,2,0.91,8836,en.wikipedia.org,Color & Palette|Layout & Grid,0,Ecocomposition - Wikipedia,https://en.wikipedia.org/wiki/Ecocomposition,,"# Ecocomposition - Wikipedia  URL: https://en.wikipedia.org/wiki/Ecocomposition Fetched: 2026-06-03T18:29:52.713656 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,NOISE,2,0.91,8706,en.wikipedia.org,Color & Palette|Material & 3D,0,Tree box filter - Wikipedia,https://en.wikipedia.org/wiki/Tree_box_filter,,"# Tree box filter - Wikipedia  URL: https://en.wikipedia.org/wiki/Tree_box_filter Fetched: 2026-06-03T18:32:36.394978 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, t"
v1-PROMPT-EXPLORE,NOISE,2,0.91,116223,en.wikipedia.org,Color & Palette,0,Electric vehicle - Wikipedia,https://en.wikipedia.org/wiki/Electric_vehicle,,# Electric vehicle - Wikipedia  URL: https://en.wikipedia.org/wiki/Electric_vehicle Fetched: 2026-06-03T18:33:56.468251 Published: 2025-10-14 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## B
v1-PROMPT-EXPLORE,NOISE,2,0.91,8263,en.wikipedia.org,Color & Palette|Web & UI,0,Linux Format - Wikipedia,https://en.wikipedia.org/wiki/Linux_Format,,"# Linux Format - Wikipedia  URL: https://en.wikipedia.org/wiki/Linux_Format Fetched: 2026-06-03T18:35:02.204710 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 8"
v1-PROMPT-EXPLORE,NOISE,2,0.91,58400,en.wikipedia.org,Color & Palette|Minimalism|Process & Studio,0,Finite element method - Wikipedia,https://en.wikipedia.org/wiki/Finite_element_method,,# Finite element method - Wikipedia  URL: https://en.wikipedia.org/wiki/Finite_element_method Fetched: 2026-06-03T18:36:30.475535 Published: 2023-02-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: N
v1-PROMPT-EXPLORE,NOISE,2,0.91,28575,en.wikipedia.org,Color & Palette,0,ALGOL - Wikipedia,https://en.wikipedia.org/wiki/ALGOL,,"# ALGOL - Wikipedia  URL: https://en.wikipedia.org/wiki/ALGOL Fetched: 2026-06-03T18:36:34.932320 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 28575 chars, ~4"
v1-PROMPT-EXPLORE,NOISE,2,0.91,174487,en.wikipedia.org,Color & Palette,0,Madrid - Wikipedia,https://en.wikipedia.org/wiki/Madrid,,# Madrid - Wikipedia  URL: https://en.wikipedia.org/wiki/Madrid Fetched: 2026-06-03T18:41:19.082435 Published: 2006-06-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 char
v1-PROMPT-EXPLORE,NOISE,2,0.91,56414,en.wikipedia.org,Color & Palette,0,Tokugawa shogunate - Wikipedia,https://en.wikipedia.org/wiki/Tokugawa_shogunate,,# Tokugawa shogunate - Wikipedia  URL: https://en.wikipedia.org/wiki/Tokugawa_shogunate Fetched: 2026-06-03T18:43:17.557559 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,NOISE,2,0.91,93197,en.wikipedia.org,Color & Palette,0,Ecological restoration - Wikipedia,https://en.wikipedia.org/wiki/Environmental_restoration,,# Ecological restoration - Wikipedia  URL: https://en.wikipedia.org/wiki/Environmental_restoration Fetched: 2026-06-03T18:44:21.736202 Published: 2011-09-22 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classificati
v1-PROMPT-EXPLORE,NOISE,2,0.91,19319,en.wikipedia.org,Typography & Type|Color & Palette|Web & UI,0,Play-by-post role-playing game - Wikipedia,https://en.wikipedia.org/wiki/Play-by-post_role-playing_game,,# Play-by-post role-playing game - Wikipedia  URL: https://en.wikipedia.org/wiki/Play-by-post_role-playing_game Fetched: 2026-06-03T18:44:46.283045 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE
v1-PROMPT-EXPLORE,NOISE,2,0.91,113092,en.wikipedia.org,Color & Palette,0,Elizabeth I - Wikipedia,https://en.wikipedia.org/wiki/Elizabeth_I_of_England,,# Elizabeth I - Wikipedia  URL: https://en.wikipedia.org/wiki/Elizabeth_I_of_England Fetched: 2026-06-03T18:45:58.844437 Published: 2019-02-04 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## 
v1-PROMPT-EXPLORE,NOISE,2,0.91,14805,en.wikipedia.org,Color & Palette,0,Tangerine - Wikipedia,https://en.wikipedia.org/wiki/Tangerine,,"# Tangerine - Wikipedia  URL: https://en.wikipedia.org/wiki/Tangerine Fetched: 2026-06-03T18:46:35.897799 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 14805 c"
v1-PROMPT-EXPLORE,NOISE,2,0.91,42014,en.wikipedia.org,Color & Palette,0,Urban legend - Wikipedia,https://en.wikipedia.org/wiki/Urban_legends_and_myths,,# Urban legend - Wikipedia  URL: https://en.wikipedia.org/wiki/Urban_legends_and_myths Fetched: 2026-06-03T18:49:57.628397 Published: 2011-03-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  #
v1-PROMPT-EXPLORE,NOISE,2,0.91,117673,en.wikipedia.org,Color & Palette,0,Batman - Wikipedia,https://en.wikipedia.org/wiki/Batman,,# Batman - Wikipedia  URL: https://en.wikipedia.org/wiki/Batman Fetched: 2026-06-03T18:51:17.187712 Published: 2024-02-28 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 char
v1-PROMPT-EXPLORE,NOISE,2,0.91,67437,en.wikipedia.org,Color & Palette|Editorial & Print,0,Murray Bookchin - Wikipedia,https://en.wikipedia.org/wiki/Social_ecology_(theory),,# Murray Bookchin - Wikipedia  URL: https://en.wikipedia.org/wiki/Social_ecology_(theory) Fetched: 2026-06-03T18:51:37.972121 Published: 2006-08-07 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE
v1-PROMPT-EXPLORE,NOISE,2,0.91,112678,en.wikipedia.org,Color & Palette|Photography,0,Photovoltaics - Wikipedia,https://en.wikipedia.org/wiki/Photovoltaics,,# Photovoltaics - Wikipedia  URL: https://en.wikipedia.org/wiki/Photovoltaics Fetched: 2026-06-03T18:56:57.450324 Published: 2022-10-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (f
v1-PROMPT-EXPLORE,NOISE,2,0.91,24525,en.wikipedia.org,Color & Palette,0,Battlestar Galactica (1978 TV series) - Wikipedia,https://en.wikipedia.org/wiki/Battlestar_Galactica_(1978_TV_series),,# Battlestar Galactica (1978 TV series) - Wikipedia  URL: https://en.wikipedia.org/wiki/Battlestar_Galactica_(1978_TV_series) Fetched: 2026-06-03T18:58:47.000758 Published: 2014-11-22 Source: <function main.<locals>.<lambda> at 0x1057ae980>
v1-PROMPT-EXPLORE,NOISE,2,0.91,28309,en.wikipedia.org,Color & Palette|Editorial & Print,0,Slate (magazine) - Wikipedia,https://en.wikipedia.org/wiki/Slate_Magazine,,# Slate (magazine) - Wikipedia  URL: https://en.wikipedia.org/wiki/Slate_Magazine Fetched: 2026-06-03T18:59:09.489081 Published: 2024-06-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Bod
v1-PROMPT-EXPLORE,NOISE,2,0.91,15875,en.wikipedia.org,Color & Palette,0,Push poll - Wikipedia,https://en.wikipedia.org/wiki/Push_poll,,# Push poll - Wikipedia  URL: https://en.wikipedia.org/wiki/Push_poll Fetched: 2026-06-03T18:59:13.169224 Published: 1991-01-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 400
v1-PROMPT-EXPLORE,NOISE,2,0.91,65361,en.wikipedia.org,Color & Palette,0,Porsche - Wikipedia,https://en.wikipedia.org/wiki/Porsche,,# Porsche - Wikipedia  URL: https://en.wikipedia.org/wiki/Porsche Fetched: 2026-06-03T19:01:10.607327 Published: 2022-04-14 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,4911,curbed.com,Typography & Type|Color & Palette|Web & UI,0,Artists to MoMA: Take Down Philip Johnson’s Name,https://www.curbed.com/2020/12/philip-johnson-name-removal-moma-fascism.html,,# Artists to MoMA: Take Down Philip Johnson’s Name  URL: https://www.curbed.com/2020/12/philip-johnson-name-removal-moma-fascism.html Fetched: 2026-06-03T19:47:32.849764 Published: 2020-12-01T15:37:15.731-0 Source: <function main.<locals>.<
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,3878,gdconf.com,Typography & Type|Color & Palette|Photography,0,untitled,https://gdconf.com/,,"# untitled  URL: https://gdconf.com/ Fetched: 2026-06-03T20:06:14.549678 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 3878 chars, ~597 words)  March 1-"
v1-PROMPT-EXPLORE,NOISE,2,0.91,136654,en.wikipedia.org,Color & Palette,0,Georgia Tech - Wikipedia,https://en.wikipedia.org/wiki/Georgia_Tech,,# Georgia Tech - Wikipedia  URL: https://en.wikipedia.org/wiki/Georgia_Tech Fetched: 2026-06-03T20:14:48.106052 Published: 2025-10-23 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (fir
v1-PROMPT-EXPLORE,NOISE,2,0.91,116113,en.wikipedia.org,Color & Palette,0,Bay Area Rapid Transit - Wikipedia,https://en.wikipedia.org/wiki/Bay_Area_Rapid_Transit,,# Bay Area Rapid Transit - Wikipedia  URL: https://en.wikipedia.org/wiki/Bay_Area_Rapid_Transit Fetched: 2026-06-03T20:20:27.325836 Published: 1972-12-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification:
